Category,Metric,varianta_2.2.0 Mean,variantb_2.2.10 Mean,varianta_2.2.0 P50,variantb_2.2.10 P50,varianta_2.2.0 P90,variantb_2.2.10 P90,Unit
:data:article:compileDebugKotlin,Start gradle worker,1.92,2.48,1,1,4,6,ms
:data:article:compileDebugKotlin,Load current classpath snapshot,8.33,7.77,7,7,13,13,ms
:data:article:compileDebugKotlin,Task action before worker execution,22.63,29.07,17,31,35,48,ms
:data:article:compileDebugKotlin,Spent time before task action,52.6,50.7,49,48,99,84,ms
:data:article:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,40.5,35.8,41,32,70,57,ms
:data:article:compileDebugKotlin,Run compilation,4357.97,4305.7,4326,4238,4986,4892,ms
:data:article:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,29.67,25.17,28,21,54,40,ms
:data:article:compileDebugKotlin,Sources compilation round,4112.93,4095.87,4065,4045,4765,4719,ms
:data:article:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:data:article:compileDebugKotlin,Number of lines analyzed,1153,1153,1153,1153,1153,1153,
:data:article:compileDebugKotlin,Analysis lines per second,1083,1089,1095,1067,1282,1320,
:data:article:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,98,98,98,98,99,
:data:article:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:data:article:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:data:article:compileDebugKotlin,Code generation lines per second,960,917,944,922,1159,1107,
:data:article:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,3,3,4,4,4,4,
:data:article:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:data:article:compileDebugKotlin,Size of shrunk classpath snapshot,40.8,40.8,41,41,41,41,KB
:data:article:compileDebugKotlin,Number of classpath entries,102,102,102,102,102,102,
:data:article:compileDebugKotlin,Total size of the cache directory,692.5,692.5,693,693,693,693,KB
:data:article:compileDebugKotlin,Size of classpath snapshot,5.9,5.9,6,6,6,6,MB
:data:article:compileDebugKotlin,Clear jar cache,3.42,3.09,3,3,7,7,ms
:data:article:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,3.17,3,3,5,6,ms
:data:article:compileDebugKotlin,Store build info,2.0,3.0,2,3,2,3,ms
:data:article:compileDebugKotlin,Clear outputs on rebuild,2.0,,2,,2,,ms
:data:article:compileDebugKotlin,Clear output,3.0,3.0,3,3,4,3,ms
:data:forecast:compileDebugKotlin,Incremental compilation in daemon,3694.63,3651.87,3696,3628,4197,4447,ms
:data:forecast:compileDebugKotlin,Compiler IR lowering,564.37,600.23,504,509,1050,983,ms
:data:forecast:compileDebugKotlin,Compiler initialization time,114.27,71.23,78,68,213,105,ms
:data:forecast:compileDebugKotlin,Compiler code generation,1023.77,1029.03,942,1017,1401,1462,ms
:data:forecast:compileDebugKotlin,Compiler backend,458.93,428.33,360,381,941,823,ms
:data:forecast:compileDebugKotlin,Compiler code analysis,858.77,856.97,829,836,1086,1088,ms
:data:forecast:compileDebugKotlin,Run compilation in Gradle worker,3728.77,3690.73,3723,3666,4242,4498,ms
:data:forecast:compileDebugKotlin,Calculate output size,1.53,2.1,1,1,4,4,ms
:data:forecast:compileDebugKotlin,Compiler translation to IR,1298.0,1269.27,1181,1204,1717,1691,ms
:data:forecast:compileDebugKotlin,Remove duplicate classes,4.23,4.17,4,3,8,9,ms
:data:forecast:compileDebugKotlin,Total Gradle task time,3938.2,3922.0,3952,3879,4411,4767,ms
:data:forecast:compileDebugKotlin,Connect to Kotlin daemon,10.8,12.7,9,10,21,25,ms
:data:forecast:compileDebugKotlin,Update caches,12.8,12.8,13,13,17,22,ms
:data:forecast:compileDebugKotlin,Load current classpath snapshot,8.37,8.5,8,7,13,15,ms
:data:forecast:compileDebugKotlin,Task action before worker execution,28.7,28.23,29,27,41,45,ms
:data:forecast:compileDebugKotlin,Spent time before task action,52.23,54.73,54,50,69,78,ms
:data:forecast:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,38.93,37.67,35,37,56,58,ms
:data:forecast:compileDebugKotlin,Run compilation,3713.73,3673.27,3711,3651,4228,4469,ms
:data:forecast:compileDebugKotlin,Clear jar cache,1.75,2.14,1,2,4,5,ms
:data:forecast:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,27.77,26.73,27,25,40,41,ms
:data:forecast:compileDebugKotlin,Sources compilation round,3512.67,3475.3,3508,3465,4024,4319,ms
:data:forecast:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:data:forecast:compileDebugKotlin,Number of lines analyzed,929,929,929,929,929,929,
:data:forecast:compileDebugKotlin,Analysis lines per second,1122,1138,1120,1111,1384,1570,
:data:forecast:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,99,99,99,99,99,100,
:data:forecast:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:data:forecast:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:data:forecast:compileDebugKotlin,Code generation lines per second,955,971,986,914,1218,1326,
:data:forecast:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,2,2,3,3,3,3,
:data:forecast:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:data:forecast:compileDebugKotlin,Size of shrunk classpath snapshot,44.0,44.0,44,44,44,44,KB
:data:forecast:compileDebugKotlin,Number of classpath entries,102,102,102,102,102,102,
:data:forecast:compileDebugKotlin,Total size of the cache directory,655.0,655.0,655,655,655,655,KB
:data:forecast:compileDebugKotlin,Size of classpath snapshot,6.0,6.0,6,6,6,6,MB
:data:forecast:compileDebugKotlin,Start gradle worker,2.28,2.11,1,1,5,6,ms
:data:forecast:compileDebugKotlin,Save shrunk current classpath snapshot,2.8,2.5,3,3,4,4,ms
:data:forecast:compileDebugKotlin,Store build info,2.0,,2,,3,,ms
:data:forecast:compileDebugKotlin,Clear output,3.0,2.0,3,2,3,3,ms
:data:list:compileDebugKotlin,Incremental compilation in daemon,2192.37,2198.13,2259,2186,2440,2618,ms
:data:list:compileDebugKotlin,Compiler IR lowering,257.6,247.33,233,247,371,358,ms
:data:list:compileDebugKotlin,Compiler initialization time,63.9,75.87,58,69,99,94,ms
:data:list:compileDebugKotlin,Compiler code generation,410.97,393.3,391,354,573,530,ms
:data:list:compileDebugKotlin,Compiler backend,152.93,145.5,144,138,219,234,ms
:data:list:compileDebugKotlin,Compiler code analysis,559.57,548.07,550,532,828,717,ms
:data:list:compileDebugKotlin,Run compilation in Gradle worker,2238.23,2273.07,2289,2241,2490,2746,ms
:data:list:compileDebugKotlin,Calculate output size,1.8,1.87,1,1,4,6,ms
:data:list:compileDebugKotlin,Compiler translation to IR,792.13,835.7,771,787,999,1166,ms
:data:list:compileDebugKotlin,Remove duplicate classes,4.97,4.17,5,4,8,8,ms
:data:list:compileDebugKotlin,Total Gradle task time,2395.5,2432.43,2431,2394,2689,2925,ms
:data:list:compileDebugKotlin,Connect to Kotlin daemon,18.3,45.8,12,12,22,228,ms
:data:list:compileDebugKotlin,Update caches,5.03,4.47,5,4,8,9,ms
:data:list:compileDebugKotlin,Start gradle worker,4.29,2.26,2,2,6,4,ms
:data:list:compileDebugKotlin,Load current classpath snapshot,5.73,5.2,6,5,10,9,ms
:data:list:compileDebugKotlin,Task action before worker execution,21.03,20.77,22,22,34,31,ms
:data:list:compileDebugKotlin,Spent time before task action,35.07,38.13,35,39,53,63,ms
:data:list:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,38.37,34.17,39,36,61,47,ms
:data:list:compileDebugKotlin,Run compilation,2213.53,2221.17,2277,2205,2461,2638,ms
:data:list:compileDebugKotlin,Clear jar cache,2.45,2.2,3,2,4,5,ms
:data:list:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,30.07,26.83,31,27,48,40,ms
:data:list:compileDebugKotlin,Sources compilation round,2069.07,2078.77,2141,2026,2320,2529,ms
:data:list:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:data:list:compileDebugKotlin,Number of lines analyzed,353,353,353,353,353,353,
:data:list:compileDebugKotlin,Analysis lines per second,663,671,642,663,876,876,
:data:list:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,97,97,98,98,98,98,
:data:list:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:data:list:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:data:list:compileDebugKotlin,Code generation lines per second,918,973,903,996,1309,1484,
:data:list:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,2,
:data:list:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:data:list:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,22.8,23,23,23,23,KB
:data:list:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:data:list:compileDebugKotlin,Total size of the cache directory,533.3,533.3,533,533,533,533,KB
:data:list:compileDebugKotlin,Size of classpath snapshot,5.6,5.6,6,6,6,6,MB
:data:list:compileDebugKotlin,Save shrunk current classpath snapshot,9.5,3.0,10,3,12,3,ms
:data:list:compileDebugKotlin,Clear output,1.0,,1,,1,,ms
:data:list:compileDebugKotlin,Clear outputs on rebuild,2.0,,2,,2,,ms
:data:map:compileDebugKotlin,Incremental compilation in daemon,4559.07,4635.1,4519,4641,5376,5212,ms
:data:map:compileDebugKotlin,Compiler IR lowering,852.8,848.03,865,841,1131,1172,ms
:data:map:compileDebugKotlin,Compiler initialization time,63.1,64.87,62,61,98,98,ms
:data:map:compileDebugKotlin,Compiler code generation,1475.9,1514.7,1515,1467,1776,2140,ms
:data:map:compileDebugKotlin,Compiler backend,622.53,666.17,597,607,807,1063,ms
:data:map:compileDebugKotlin,Compiler code analysis,1034.2,977.93,951,981,1327,1181,ms
:data:map:compileDebugKotlin,Run compilation in Gradle worker,4642.63,4670.7,4602,4680,5407,5249,ms
:data:map:compileDebugKotlin,Calculate output size,2.0,1.93,1,1,4,4,ms
:data:map:compileDebugKotlin,Store build info,1.0,,1,,1,,ms
:data:map:compileDebugKotlin,Compiler translation to IR,1566.7,1625.83,1527,1564,2042,1988,ms
:data:map:compileDebugKotlin,Remove duplicate classes,5.17,4.67,5,5,10,8,ms
:data:map:compileDebugKotlin,Total Gradle task time,4912.3,4932.37,4864,4931,5644,5515,ms
:data:map:compileDebugKotlin,Connect to Kotlin daemon,55.17,9.27,10,9,365,14,ms
:data:map:compileDebugKotlin,Update caches,20.83,19.8,22,21,29,26,ms
:data:map:compileDebugKotlin,Start gradle worker,2.13,1.73,2,1,4,3,ms
:data:map:compileDebugKotlin,Load current classpath snapshot,5.8,5.47,5,5,10,10,ms
:data:map:compileDebugKotlin,Task action before worker execution,32.1,27.1,31,28,53,39,ms
:data:map:compileDebugKotlin,Spent time before task action,65.2,63.67,59,61,92,97,ms
:data:map:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,42.73,45.17,35,45,57,60,ms
:data:map:compileDebugKotlin,Run compilation,4582.03,4656.07,4541,4664,5392,5231,ms
:data:map:compileDebugKotlin,Clear jar cache,2.37,2.55,2,2,5,6,ms
:data:map:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,34.43,36.73,27,35,51,47,ms
:data:map:compileDebugKotlin,Sources compilation round,4331.67,4393.1,4268,4437,5009,5029,ms
:data:map:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:data:map:compileDebugKotlin,Number of lines analyzed,1202,1202,1202,1202,1202,1202,
:data:map:compileDebugKotlin,Analysis lines per second,1223,1275,1265,1225,1576,1616,
:data:map:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,100,100,101,101,101,101,
:data:map:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:data:map:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:data:map:compileDebugKotlin,Code generation lines per second,836,835,793,819,1006,1113,
:data:map:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,2,
:data:map:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:data:map:compileDebugKotlin,Size of shrunk classpath snapshot,40.6,40.6,41,41,41,41,KB
:data:map:compileDebugKotlin,Number of classpath entries,102,102,102,102,102,102,
:data:map:compileDebugKotlin,Total size of the cache directory,689.2,689.2,689,689,689,689,KB
:data:map:compileDebugKotlin,Size of classpath snapshot,6.0,6.0,6,6,6,6,MB
:data:map:compileDebugKotlin,Save shrunk current classpath snapshot,4.0,2.71,3,3,6,5,ms
:data:map:compileDebugKotlin,Clear output,3.0,,3,,3,,ms
:data:map:compileDebugKotlin,Clear outputs on rebuild,1.0,1.0,1,1,1,1,ms
:data:news:compileDebugKotlin,Incremental compilation in daemon,3621.93,3558.03,3535,3419,4157,4185,ms
:data:news:compileDebugKotlin,Compiler IR lowering,634.4,633.63,614,587,855,996,ms
:data:news:compileDebugKotlin,Compiler initialization time,74.13,68.43,74,67,106,104,ms
:data:news:compileDebugKotlin,Compiler code generation,1071.97,1056.67,1033,1044,1339,1392,ms
:data:news:compileDebugKotlin,Compiler backend,437.17,422.57,433,401,662,630,ms
:data:news:compileDebugKotlin,Compiler code analysis,852.4,779.37,837,756,1015,947,ms
:data:news:compileDebugKotlin,Run compilation in Gradle worker,3667.3,3604.63,3576,3469,4195,4223,ms
:data:news:compileDebugKotlin,Calculate output size,2.23,2.17,1,1,4,4,ms
:data:news:compileDebugKotlin,Compiler translation to IR,1205.23,1222.87,1239,1242,1407,1467,ms
:data:news:compileDebugKotlin,Remove duplicate classes,4.53,4.9,5,5,8,7,ms
:data:news:compileDebugKotlin,Total Gradle task time,3892.37,3833.87,3769,3687,4443,4526,ms
:data:news:compileDebugKotlin,Connect to Kotlin daemon,13.33,14.37,10,11,16,20,ms
:data:news:compileDebugKotlin,Update caches,14.07,14.2,13,14,19,20,ms
:data:news:compileDebugKotlin,Start gradle worker,2.89,3.07,3,2,5,8,ms
:data:news:compileDebugKotlin,Load current classpath snapshot,7.87,8.27,8,7,11,13,ms
:data:news:compileDebugKotlin,Task action before worker execution,30.87,26.5,30,26,42,38,ms
:data:news:compileDebugKotlin,Spent time before task action,54.43,50.3,52,49,78,75,ms
:data:news:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,40.6,42.33,42,44,52,56,ms
:data:news:compileDebugKotlin,Run compilation,3649.27,3582.7,3555,3461,4171,4208,ms
:data:news:compileDebugKotlin,Clear jar cache,2.33,2.5,1,3,6,4,ms
:data:news:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,30.4,31.87,31,33,40,48,ms
:data:news:compileDebugKotlin,Sources compilation round,3438.6,3364.63,3317,3220,3946,4002,ms
:data:news:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:data:news:compileDebugKotlin,Number of lines analyzed,833,833,833,833,833,833,
:data:news:compileDebugKotlin,Analysis lines per second,1003,1099,994,1102,1225,1357,
:data:news:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,97,97,97,97,97,97,
:data:news:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:data:news:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:data:news:compileDebugKotlin,Code generation lines per second,812,826,806,797,1026,1044,
:data:news:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,2,2,2,2,2,2,
:data:news:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:data:news:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,22.8,23,23,23,23,KB
:data:news:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:data:news:compileDebugKotlin,Total size of the cache directory,642.0,642.0,642,642,642,642,KB
:data:news:compileDebugKotlin,Size of classpath snapshot,5.6,5.6,6,6,6,6,MB
:data:news:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,2.2,3,2,5,4,ms
:data:news:compileDebugKotlin,Clear output,2.0,,2,,2,,ms
:data:weather:compileDebugKotlin,Incremental compilation in daemon,4334.63,4196.3,4353,4228,4900,4883,ms
:data:weather:compileDebugKotlin,Compiler IR lowering,810.67,755.43,799,712,1046,1005,ms
:data:weather:compileDebugKotlin,Compiler initialization time,66.6,71.87,68,71,92,91,ms
:data:weather:compileDebugKotlin,Compiler code generation,1371.83,1287.3,1395,1277,1728,1754,ms
:data:weather:compileDebugKotlin,Compiler backend,560.73,531.47,539,486,765,754,ms
:data:weather:compileDebugKotlin,Compiler code analysis,972.8,974.27,901,928,1353,1256,ms
:data:weather:compileDebugKotlin,Run compilation in Gradle worker,4381.97,4240.1,4395,4268,4943,4937,ms
:data:weather:compileDebugKotlin,Calculate output size,2.67,1.53,2,1,5,4,ms
:data:weather:compileDebugKotlin,Store build info,3.33,3.0,3,3,5,3,ms
:data:weather:compileDebugKotlin,Save shrunk current classpath snapshot,3.56,5.0,3,4,6,11,ms
:data:weather:compileDebugKotlin,Compiler translation to IR,1469.5,1427.33,1394,1393,1905,1874,ms
:data:weather:compileDebugKotlin,Remove duplicate classes,5.53,4.97,5,5,10,8,ms
:data:weather:compileDebugKotlin,Total Gradle task time,4655.87,4506.5,4675,4485,5256,5257,ms
:data:weather:compileDebugKotlin,Connect to Kotlin daemon,22.47,15.33,11,10,23,19,ms
:data:weather:compileDebugKotlin,Update caches,25.0,17.4,19,17,29,24,ms
:data:weather:compileDebugKotlin,Start gradle worker,2.41,2.55,2,2,5,5,ms
:data:weather:compileDebugKotlin,Load current classpath snapshot,6.2,5.3,6,6,11,8,ms
:data:weather:compileDebugKotlin,Task action before worker execution,29.07,31.4,30,32,43,44,ms
:data:weather:compileDebugKotlin,Spent time before task action,52.13,61.7,54,60,75,93,ms
:data:weather:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,53.87,48.87,40,37,70,61,ms
:data:weather:compileDebugKotlin,Run compilation,4354.33,4220.17,4372,4248,4924,4905,ms
:data:weather:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,44.33,39.97,33,30,55,52,ms
:data:weather:compileDebugKotlin,Sources compilation round,4099.07,3975.87,4160,4009,4560,4599,ms
:data:weather:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:data:weather:compileDebugKotlin,Number of lines analyzed,1093,1093,1093,1093,1093,1093,
:data:weather:compileDebugKotlin,Analysis lines per second,1206,1169,1212,1177,1591,1482,
:data:weather:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,102,102,102,102,102,102,
:data:weather:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:data:weather:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:data:weather:compileDebugKotlin,Code generation lines per second,825,884,783,855,1085,1104,
:data:weather:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:data:weather:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:data:weather:compileDebugKotlin,Size of shrunk classpath snapshot,40.8,40.8,41,41,41,41,KB
:data:weather:compileDebugKotlin,Number of classpath entries,103,103,103,103,103,103,
:data:weather:compileDebugKotlin,Total size of the cache directory,682.9,682.9,683,683,683,683,KB
:data:weather:compileDebugKotlin,Size of classpath snapshot,6.2,6.2,6,6,6,6,MB
:data:weather:compileDebugKotlin,Clear jar cache,2.56,2.06,2,2,6,4,ms
:domain:group:compileDebugKotlin,Incremental compilation in daemon,3454.23,3413.83,3437,3388,3899,3851,ms
:domain:group:compileDebugKotlin,Compiler IR lowering,436.67,416.57,455,435,537,516,ms
:domain:group:compileDebugKotlin,Compiler initialization time,94.7,82.87,87,82,120,104,ms
:domain:group:compileDebugKotlin,Clear output,2.33,,2,,3,,ms
:domain:group:compileDebugKotlin,Compiler code generation,777.8,737.73,791,756,945,894,ms
:domain:group:compileDebugKotlin,Compiler backend,340.7,320.57,343,316,424,401,ms
:domain:group:compileDebugKotlin,Compiler code analysis,993.6,999.07,979,1002,1204,1261,ms
:domain:group:compileDebugKotlin,Run compilation in Gradle worker,3506.8,3471.8,3503,3456,3949,3893,ms
:domain:group:compileDebugKotlin,Calculate output size,3.47,2.1,3,1,7,5,ms
:domain:group:compileDebugKotlin,Save shrunk current classpath snapshot,2.95,2.69,3,3,4,4,ms
:domain:group:compileDebugKotlin,Compiler translation to IR,1062.77,1058.27,1060,1037,1231,1223,ms
:domain:group:compileDebugKotlin,Remove duplicate classes,10.8,10.2,10,10,17,16,ms
:domain:group:compileDebugKotlin,Total Gradle task time,3706.37,3676.0,3725,3657,4178,4101,ms
:domain:group:compileDebugKotlin,Connect to Kotlin daemon,20.73,22.5,14,18,21,32,ms
:domain:group:compileDebugKotlin,Update caches,12.13,14.33,11,14,18,21,ms
:domain:group:compileDebugKotlin,Start gradle worker,3.27,5.0,4,5,7,9,ms
:domain:group:compileDebugKotlin,Load current classpath snapshot,19.7,19.5,17,19,31,27,ms
:domain:group:compileDebugKotlin,Task action before worker execution,30.0,30.97,33,30,39,44,ms
:domain:group:compileDebugKotlin,Spent time before task action,59.73,60.93,59,60,79,80,ms
:domain:group:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,73.0,71.13,72,67,97,93,ms
:domain:group:compileDebugKotlin,Run compilation,3481.3,3442.97,3461,3439,3925,3872,ms
:domain:group:compileDebugKotlin,Clear jar cache,3.13,2.21,2,2,9,6,ms
:domain:group:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,49.17,47.93,49,50,67,67,ms
:domain:group:compileDebugKotlin,Sources compilation round,3230.0,3198.1,3205,3203,3659,3614,ms
:domain:group:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:group:compileDebugKotlin,Number of lines analyzed,322,322,322,322,322,322,
:domain:group:compileDebugKotlin,Analysis lines per second,331,332,329,321,406,454,
:domain:group:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,97,97,97,97,97,97,
:domain:group:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:group:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:group:compileDebugKotlin,Code generation lines per second,426,447,407,426,582,581,
:domain:group:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,3,3,3,3,3,3,
:domain:group:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:group:compileDebugKotlin,Size of shrunk classpath snapshot,40.6,40.6,41,41,41,41,KB
:domain:group:compileDebugKotlin,Number of classpath entries,100,100,100,100,100,100,
:domain:group:compileDebugKotlin,Total size of the cache directory,540.1,540.1,540,540,540,540,KB
:domain:group:compileDebugKotlin,Size of classpath snapshot,5.8,5.8,6,6,6,6,MB
:domain:group:compileDebugKotlin,Store build info,5.5,3.5,6,4,6,4,ms
:domain:location:compileDebugKotlin,Incremental compilation in daemon,5790.87,5669.8,5769,5630,6744,6375,ms
:domain:location:compileDebugKotlin,Compiler IR lowering,844.37,779.03,793,719,1168,1076,ms
:domain:location:compileDebugKotlin,Compiler initialization time,84.67,109.0,82,98,115,132,ms
:domain:location:compileDebugKotlin,Compiler code generation,1527.83,1435.17,1467,1337,1882,1985,ms
:domain:location:compileDebugKotlin,Compiler backend,683.07,655.6,653,613,960,917,ms
:domain:location:compileDebugKotlin,Compiler code analysis,1872.53,1773.03,1832,1814,2613,2010,ms
:domain:location:compileDebugKotlin,Run compilation in Gradle worker,5835.9,5728.07,5810,5719,6789,6423,ms
:domain:location:compileDebugKotlin,Calculate output size,7.33,2.47,1,1,7,6,ms
:domain:location:compileDebugKotlin,Compiler translation to IR,1705.13,1765.97,1644,1704,2232,2292,ms
:domain:location:compileDebugKotlin,Remove duplicate classes,5.8,6.53,6,6,10,11,ms
:domain:location:compileDebugKotlin,Total Gradle task time,6105.97,6003.53,6051,6033,7056,6670,ms
:domain:location:compileDebugKotlin,Connect to Kotlin daemon,14.2,27.7,15,14,18,22,ms
:domain:location:compileDebugKotlin,Update caches,29.97,25.77,24,26,34,40,ms
:domain:location:compileDebugKotlin,Start gradle worker,3.0,2.97,3,3,6,6,ms
:domain:location:compileDebugKotlin,Load current classpath snapshot,11.7,13.0,11,12,18,21,ms
:domain:location:compileDebugKotlin,Task action before worker execution,34.7,35.3,34,33,49,46,ms
:domain:location:compileDebugKotlin,Spent time before task action,68.8,77.7,67,74,96,98,ms
:domain:location:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,56.73,60.87,47,57,90,85,ms
:domain:location:compileDebugKotlin,Run compilation,5815.97,5694.5,5793,5650,6768,6404,ms
:domain:location:compileDebugKotlin,Clear jar cache,2.85,2.46,2,2,5,4,ms
:domain:location:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,42.13,44.57,34,41,66,66,ms
:domain:location:compileDebugKotlin,Sources compilation round,5538.83,5409.4,5559,5418,6424,6167,ms
:domain:location:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:location:compileDebugKotlin,Number of lines analyzed,855,855,855,855,855,855,
:domain:location:compileDebugKotlin,Analysis lines per second,478,499,466,471,664,692,
:domain:location:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,99,99,99,99,99,99,
:domain:location:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:location:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:location:compileDebugKotlin,Code generation lines per second,577,616,583,639,720,745,
:domain:location:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,3,2,3,3,3,3,
:domain:location:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:location:compileDebugKotlin,Size of shrunk classpath snapshot,40.6,40.6,41,41,41,41,KB
:domain:location:compileDebugKotlin,Number of classpath entries,102,102,102,102,102,102,
:domain:location:compileDebugKotlin,Total size of the cache directory,669.0,669.0,669,669,669,669,KB
:domain:location:compileDebugKotlin,Size of classpath snapshot,6.1,6.1,6,6,6,6,MB
:domain:location:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,2.9,3,3,5,4,ms
:domain:location:compileDebugKotlin,Store build info,5.0,3.0,5,3,5,3,ms
:domain:location:compileDebugKotlin,Clear output,7.0,2.5,7,3,7,3,ms
:domain:message:compileDebugKotlin,Incremental compilation in daemon,6562.33,6440.27,6685,6395,7106,7150,ms
:domain:message:compileDebugKotlin,Compiler IR lowering,1093.03,1057.87,1100,1052,1352,1289,ms
:domain:message:compileDebugKotlin,Compiler initialization time,93.5,96.97,82,98,111,120,ms
:domain:message:compileDebugKotlin,Compiler code generation,1987.23,1886.13,1980,1881,2438,2231,ms
:domain:message:compileDebugKotlin,Compiler backend,893.8,827.97,866,826,1047,1106,ms
:domain:message:compileDebugKotlin,Compiler code analysis,1962.0,1907.17,1966,1849,2366,2333,ms
:domain:message:compileDebugKotlin,Run compilation in Gradle worker,6620.03,6519.4,6750,6526,7161,7210,ms
:domain:message:compileDebugKotlin,Calculate output size,2.13,2.9,1,3,4,6,ms
:domain:message:compileDebugKotlin,Compiler translation to IR,1848.13,1854.7,1849,1842,2080,2177,ms
:domain:message:compileDebugKotlin,Remove duplicate classes,6.6,6.6,6,7,13,9,ms
:domain:message:compileDebugKotlin,Total Gradle task time,6937.23,6835.0,7084,6839,7560,7511,ms
:domain:message:compileDebugKotlin,Connect to Kotlin daemon,14.57,44.87,14,15,21,132,ms
:domain:message:compileDebugKotlin,Update caches,24.93,30.6,24,21,36,35,ms
:domain:message:compileDebugKotlin,Start gradle worker,3.23,3.13,3,4,7,6,ms
:domain:message:compileDebugKotlin,Load current classpath snapshot,8.3,7.5,7,7,16,13,ms
