Category,Metric,varianta_9.4.1 Mean,variantb_9.5.0 Mean,varianta_9.4.1 P50,variantb_9.5.0 P50,varianta_9.4.1 P90,variantb_9.5.0 P90,Unit
Task Path,:model:login-cart:kspDebugKotlin,1146,1163,1172,1190,1426,1414,ms
Task Path,:model:log-cart:kspDebugKotlin,1284,1247,1247,1206,1612,1563,ms
Task Path,:model:login-user:kspDebugKotlin,1220,1228,1196,1206,1604,1481,ms
Task Path,:model:map-cart:kspDebugKotlin,1242,1246,1252,1231,1597,1482,ms
Task Path,:model:log-cart:compileDebugKotlin,1613,1678,1497,1599,2109,2273,ms
Task Path,:model:login-user:compileDebugKotlin,2175,2242,2139,2150,2553,2762,ms
Task Path,:model:map-cart:compileDebugKotlin,1827,1966,1802,1844,2190,2592,ms
Task Path,:model:login-cart:compileDebugKotlin,2405,2439,2362,2375,2981,2959,ms
Task Path,:model:media-cart:kspDebugKotlin,1037,1138,1037,1099,1311,1611,ms
Task Path,:model:message-cart:kspDebugKotlin,1010,1107,979,1050,1192,1538,ms
Task Path,:model:media-cart:compileDebugKotlin,1469,1455,1423,1454,1835,1781,ms
Task Path,:model:metric-cart:kspDebugKotlin,1126,1216,1113,1190,1277,1605,ms
Task Path,:model:media-checkout:compileDebugKotlin,1463,1505,1479,1446,1793,1901,ms
Task Path,:model:message-cart:compileDebugKotlin,1517,1542,1543,1546,1868,1917,ms
Task Path,:model:metric-cart:compileDebugKotlin,1557,1569,1504,1557,1927,1826,ms
Task Path,:model:network-cart:compileDebugKotlin,1486,1537,1457,1558,1922,1757,ms
Task Path,:model:notification-cart:kspDebugKotlin,1286,1262,1183,1230,1705,1608,ms
Task Path,:model:note-cart:kspDebugKotlin,1496,1471,1405,1471,2064,1732,ms
Task Path,:model:news-cart:compileDebugKotlin,1631,1696,1607,1621,1973,2009,ms
Task Path,:model:note-cart:compileDebugKotlin,1671,1713,1649,1572,2067,1989,ms
Task Path,:model:photo-cart:kspDebugKotlin,1422,1431,1434,1435,1705,1747,ms
Task Path,:model:notification-cart:compileDebugKotlin,2041,2087,2011,2002,2438,2512,ms
Task Path,:model:photo-checkout:kspDebugKotlin,1107,1033,1100,1039,1514,1215,ms
Task Path,:model:photo-cart:compileDebugKotlin,1790,1843,1730,1763,2183,2436,ms
Task Path,:model:playlist-cart:kspDebugKotlin,1208,1176,1134,1211,1617,1411,ms
Task Path,:model:playlist-checkout:kspDebugKotlin,1567,1537,1555,1519,2059,1914,ms
Task Path,:model:podcast-cart:kspDebugKotlin,1256,1231,1266,1200,1639,1515,ms
Task Path,:model:photo-checkout:compileDebugKotlin,1603,1615,1587,1579,1894,2052,ms
Task Path,:model:playlist-cart:compileDebugKotlin,2006,1996,2045,1992,2353,2292,ms
Task Path,:model:playlist-checkout:compileDebugKotlin,1932,1915,1935,1898,2418,2250,ms
Task Path,:model:podcast-cart:compileDebugKotlin,1636,1699,1595,1637,2016,2097,ms
Task Path,:model:post-cart:kspDebugKotlin,1193,1222,1140,1125,1588,1581,ms
Task Path,:model:profile-cart:kspDebugKotlin,1075,1119,1042,1118,1329,1433,ms
Task Path,:model:post-cart:compileDebugKotlin,1962,2026,1950,1962,2360,2487,ms
Task Path,:model:push-cart:kspDebugKotlin,1102,1157,1071,1132,1457,1520,ms
Task Path,:model:push-user:kspDebugKotlin,1444,1478,1418,1432,1803,1863,ms
Task Path,:model:profile-cart:compileDebugKotlin,1554,1653,1505,1573,2061,2044,ms
Task Path,:model:report-cart:kspDebugKotlin,1114,1163,1123,1134,1466,1479,ms
Task Path,:model:push-cart:compileDebugKotlin,1410,1422,1372,1428,1908,1673,ms
Task Path,:model:search-cart:kspDebugKotlin,1116,1163,1123,1126,1420,1519,ms
Task Path,:model:push-user:compileDebugKotlin,1628,1625,1534,1585,2224,1973,ms
Task Path,:model:report-cart:compileDebugKotlin,1619,1588,1570,1544,2129,1936,ms
Task Path,:model:session-cart:kspDebugKotlin,1185,1185,1193,1206,1484,1461,ms
Task Path,:model:search-cart:compileDebugKotlin,1755,1892,1753,1883,2049,2289,ms
Task Path,:model:share-cart:kspDebugKotlin,1171,1165,1119,1096,1461,1575,ms
Task Path,:model:setting-cart:kspDebugKotlin,1434,1437,1371,1387,1882,1778,ms
Task Path,:model:status-cart:kspDebugKotlin,1115,1093,1076,1051,1420,1524,ms
Task Path,:model:session-cart:compileDebugKotlin,2044,2125,1981,2126,2939,2559,ms
Task Path,:model:setting-cart:compileDebugKotlin,1954,2057,1896,1994,2444,2544,ms
Task Path,:model:share-cart:compileDebugKotlin,2067,2082,2069,2051,2486,2659,ms
Task Path,:model:status-cart:compileDebugKotlin,1952,1985,1935,1875,2365,2661,ms
Task Path,:model:sync-cart:kspDebugKotlin,1492,1448,1428,1405,1848,1874,ms
Task Path,:model:task-cart:kspDebugKotlin,1154,1108,1108,1078,1534,1448,ms
Task Path,:model:timer-cart:kspDebugKotlin,1158,1136,1167,1095,1459,1354,ms
Task Path,:model:todo-cart:kspDebugKotlin,1167,1128,1138,1097,1540,1536,ms
Task Path,:model:sync-cart:compileDebugKotlin,1747,1774,1684,1746,2243,2139,ms
Task Path,:model:task-cart:compileDebugKotlin,1663,1629,1687,1577,2074,1994,ms
Task Path,:model:todo-cart:compileDebugKotlin,1854,1737,1950,1663,2313,2285,ms
Task Path,:model:timer-cart:compileDebugKotlin,2116,2018,2126,2003,2489,2336,ms
Task Path,:model:user-cart:kspDebugKotlin,1240,1206,1212,1136,1560,1574,ms
Task Path,:model:video-cart:kspDebugKotlin,1211,1173,1136,1088,1680,1767,ms
Task Path,:model:user-cart:compileDebugKotlin,1526,1579,1482,1497,1942,1946,ms
Task Path,:model:weather-cart:kspDebugKotlin,1141,1256,1107,1225,1377,1562,ms
Task Path,:model:video-cart:compileDebugKotlin,1791,1962,1722,1899,2140,2342,ms
Task Path,:model:weather-cart:compileDebugKotlin,1858,1926,1818,1864,2174,2455,ms
Task Path,:app:app:kspDebugKotlin,3202,3117,3160,3212,3703,3694,ms
Task Path,:app:app:compileDebugKotlin,2661,2882,2689,2832,3377,3435,ms
Task Path,:app:app:mergeDebugResources,4407,4355,4416,4242,4938,5167,ms
Task Path,:app:app:hiltJavaCompileDebug,4702,4722,4658,4565,5707,5657,ms
Task Path,:app:app:processDebugResources,1700,1720,1699,1671,1969,2038,ms
Task Path,:app:app:mergeDebugJavaResource,2195,2261,2190,2253,2627,2772,ms
Task Path,:app:app:dexBuilderDebug,1169,1074,1115,1035,1648,1307,ms
Task Path,:app:app:mergeExtDexDebug,12078,12172,12055,12192,13159,13335,ms
Task Path,:app:app:mergeLibDexDebug,4290,4416,4335,4381,4807,4839,ms
:app:app:compileDebugKotlin,Run compilation,2457.5,2650.97,2450,2616,3167,3230,ms
:app:app:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,78.3,86.13,69,81,122,126,ms
:app:app:compileDebugKotlin,Task action before worker execution,10.07,11.67,9,10,19,14,ms
:app:app:compileDebugKotlin,Remove duplicate classes,6.23,6.47,5,6,13,11,ms
:app:app:compileDebugKotlin,Run compilation in Gradle worker,2475.57,2674.93,2471,2636,3174,3253,ms
:app:app:compileDebugKotlin,Load current classpath snapshot,47.97,48.73,40,50,87,70,ms
:app:app:compileDebugKotlin,Total Gradle task time,2661.13,2882.1,2689,2832,3377,3435,ms
:app:app:compileDebugKotlin,Spent time before task action,92.6,97.13,93,90,149,172,ms
:app:app:compileDebugKotlin,Compiler code analysis,725.73,800.73,726,787,921,972,ms
:app:app:compileDebugKotlin,Calculate output size,1.9,1.37,1,1,4,3,ms
:app:app:compileDebugKotlin,Compiler backend,309.17,340.87,304,332,405,439,ms
:app:app:compileDebugKotlin,Compiler translation to IR,710.33,738.57,626,748,992,964,ms
:app:app:compileDebugKotlin,Sources compilation round,2270.1,2449.53,2222,2427,2974,2989,ms
:app:app:compileDebugKotlin,Incremental compilation in daemon,2432.3,2622.37,2427,2572,3145,3208,ms
:app:app:compileDebugKotlin,Compiler IR lowering,282.8,308.13,278,289,389,429,ms
:app:app:compileDebugKotlin,Update caches,10.47,11.8,11,12,15,19,ms
:app:app:compileDebugKotlin,Compiler initialization time,59.67,59.0,60,60,99,86,ms
:app:app:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,28.47,35.43,25,32,51,61,ms
:app:app:compileDebugKotlin,Compiler code generation,592.5,649.37,603,632,701,820,ms
:app:app:compileDebugKotlin,Analysis lines per second,853,765,821,756,1115,937,
:app:app:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,61,61,61,61,61,61,
:app:app:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,96,96,96,96,96,96,
:app:app:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:app:app:compileDebugKotlin,Number of classpath entries,157,157,157,157,157,157,
:app:app:compileDebugKotlin,Size of classpath snapshot,9.3,9.3,9,9,9,9,MB
:app:app:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:app:app:compileDebugKotlin,Size of shrunk classpath snapshot,46.0,46.0,46,46,46,46,KB
:app:app:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:app:app:compileDebugKotlin,Code generation lines per second,1037,946,988,942,1373,1169,
:app:app:compileDebugKotlin,Total size of the cache directory,651.5,651.5,652,652,652,652,KB
:app:app:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:app:app:compileDebugKotlin,Number of lines analyzed,596,596,596,596,596,596,
:app:app:compileDebugKotlin,Start gradle worker,1.1,1.43,1,1,1,2,ms
:app:app:compileDebugKotlin,Save shrunk current classpath snapshot,1.0,3.0,1,3,1,3,ms
:core:account:compileDebugKotlin,Run compilation,9536.3,9707.57,9621,9632,10580,10447,ms
:core:account:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,156.73,184.8,155,182,213,273,ms
:core:account:compileDebugKotlin,Task action before worker execution,95.87,117.73,26,22,227,271,ms
:core:account:compileDebugKotlin,Remove duplicate classes,11.57,14.07,12,13,17,23,ms
:core:account:compileDebugKotlin,Run compilation in Gradle worker,10177.27,10338.87,10243,10246,11250,11182,ms
:core:account:compileDebugKotlin,Load current classpath snapshot,77.7,95.57,74,97,127,129,ms
:core:account:compileDebugKotlin,Total Gradle task time,10540.4,10725.27,10611,10601,11656,11622,ms
:core:account:compileDebugKotlin,Spent time before task action,82.33,81.87,75,64,139,151,ms
:core:account:compileDebugKotlin,Compiler code analysis,2969.1,3012.63,2989,2922,3375,3420,ms
:core:account:compileDebugKotlin,Calculate output size,3.53,3.87,4,4,7,8,ms
:core:account:compileDebugKotlin,Start gradle worker,11.33,10.5,4,4,28,28,ms
:core:account:compileDebugKotlin,Compiler backend,1210.57,1197.03,1207,1191,1403,1411,ms
:core:account:compileDebugKotlin,Compiler translation to IR,2423.33,2502.27,2444,2514,2676,2812,ms
:core:account:compileDebugKotlin,Sources compilation round,8789.67,8931.07,8900,8912,9767,9696,ms
:core:account:compileDebugKotlin,Incremental compilation in daemon,9354.47,9531.1,9472,9476,10404,10243,ms
:core:account:compileDebugKotlin,Compiler IR lowering,1585.07,1585.83,1607,1597,1769,1717,ms
:core:account:compileDebugKotlin,Update caches,44.93,39.73,36,42,107,56,ms
:core:account:compileDebugKotlin,Save shrunk current classpath snapshot,1.76,2.17,1,1,4,4,ms
:core:account:compileDebugKotlin,Compiler initialization time,121.03,131.47,123,131,160,165,ms
:core:account:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,74.87,85.57,75,77,107,143,ms
:core:account:compileDebugKotlin,Compiler code generation,2796.0,2783.27,2819,2784,3149,3021,ms
:core:account:compileDebugKotlin,Analysis lines per second,168,165,165,169,192,180,
:core:account:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,49,60,41,55,97,97,
:core:account:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,54,50,58,48,76,81,
:core:account:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:account:compileDebugKotlin,Number of classpath entries,97,97,97,97,97,97,
:core:account:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:account:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:account:compileDebugKotlin,Size of shrunk classpath snapshot,28.3,28.3,28,28,28,28,KB
:core:account:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:account:compileDebugKotlin,Code generation lines per second,178,178,176,178,196,193,
:core:account:compileDebugKotlin,Total size of the cache directory,603.9,603.9,604,604,604,604,KB
:core:account:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:account:compileDebugKotlin,Number of lines analyzed,496,496,496,496,496,496,
:core:account:compileDebugKotlin,Clear outputs on rebuild,2.33,3.33,3,3,3,6,ms
:core:account:compileDebugKotlin,Store build info,3.0,4.0,3,4,3,4,ms
:core:account:compileDebugKotlin,Clear output,1.0,1.0,1,1,1,1,ms
:core:alarm:compileDebugKotlin,Run compilation,9548.1,9713.23,9620,9634,10580,10450,ms
:core:alarm:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,138.33,146.87,133,149,184,222,ms
:core:alarm:compileDebugKotlin,Task action before worker execution,81.3,87.07,24,19,198,258,ms
:core:alarm:compileDebugKotlin,Remove duplicate classes,11.57,13.57,10,13,18,24,ms
:core:alarm:compileDebugKotlin,Run compilation in Gradle worker,10172.27,10317.77,10270,10244,11192,11248,ms
:core:alarm:compileDebugKotlin,Load current classpath snapshot,50.87,54.37,52,49,103,113,ms
:core:alarm:compileDebugKotlin,Total Gradle task time,10529.03,10657.7,10610,10593,11473,11650,ms
:core:alarm:compileDebugKotlin,Spent time before task action,80.67,69.47,63,49,155,127,ms
:core:alarm:compileDebugKotlin,Compiler code analysis,2982.33,3091.3,2978,3026,3337,3530,ms
:core:alarm:compileDebugKotlin,Calculate output size,3.83,3.8,4,4,8,7,ms
:core:alarm:compileDebugKotlin,Start gradle worker,8.5,6.6,2,1,21,21,ms
:core:alarm:compileDebugKotlin,Compiler backend,1225.5,1229.27,1238,1245,1453,1412,ms
:core:alarm:compileDebugKotlin,Compiler translation to IR,2452.23,2479.67,2435,2481,2818,2745,ms
:core:alarm:compileDebugKotlin,Sources compilation round,8872.47,9003.67,8942,8910,9820,9672,ms
:core:alarm:compileDebugKotlin,Incremental compilation in daemon,9381.7,9557.73,9429,9466,10380,10315,ms
:core:alarm:compileDebugKotlin,Compiler IR lowering,1594.9,1611.2,1629,1628,1773,1786,ms
:core:alarm:compileDebugKotlin,Update caches,29.97,37.2,32,36,43,55,ms
:core:alarm:compileDebugKotlin,Save shrunk current classpath snapshot,2.38,1.93,1,1,7,4,ms
:core:alarm:compileDebugKotlin,Compiler initialization time,119.63,132.27,112,123,167,161,ms
:core:alarm:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,82.97,88.43,79,75,124,143,ms
:core:alarm:compileDebugKotlin,Compiler code generation,2821.0,2841.1,2850,2866,3181,3112,ms
:core:alarm:compileDebugKotlin,Analysis lines per second,177,170,176,173,203,187,
:core:alarm:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,26,18,26,13,62,47,
:core:alarm:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,70,78,72,84,96,96,
:core:alarm:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:alarm:compileDebugKotlin,Number of classpath entries,97,97,97,97,97,97,
:core:alarm:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:alarm:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:alarm:compileDebugKotlin,Size of shrunk classpath snapshot,28.1,28.1,28,28,28,28,KB
:core:alarm:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:alarm:compileDebugKotlin,Code generation lines per second,187,185,183,183,219,210,
:core:alarm:compileDebugKotlin,Total size of the cache directory,604.2,604.2,604,604,604,604,KB
:core:alarm:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:alarm:compileDebugKotlin,Number of lines analyzed,524,524,524,524,524,524,
:core:alarm:compileDebugKotlin,Clear outputs on rebuild,2.5,3.0,3,3,3,3,ms
:core:analytics:compileDebugKotlin,Run compilation,9702.63,9869.87,9735,9823,10738,10722,ms
:core:analytics:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,87.27,83.37,82,76,135,134,ms
:core:analytics:compileDebugKotlin,Task action before worker execution,32.97,54.6,20,21,29,244,ms
:core:analytics:compileDebugKotlin,Remove duplicate classes,13.97,9.57,9,9,27,17,ms
:core:analytics:compileDebugKotlin,Run compilation in Gradle worker,10229.57,10398.07,10299,10351,11265,11279,ms
:core:analytics:compileDebugKotlin,Load current classpath snapshot,15.1,11.73,9,10,28,19,ms
:core:analytics:compileDebugKotlin,Total Gradle task time,10463.23,10654.5,10533,10600,11735,11524,ms
:core:analytics:compileDebugKotlin,Spent time before task action,55.1,54.73,45,47,99,109,ms
:core:analytics:compileDebugKotlin,Compiler code analysis,3162.33,3178.23,3168,3155,3545,3577,ms
:core:analytics:compileDebugKotlin,Calculate output size,3.93,3.13,4,3,8,7,ms
:core:analytics:compileDebugKotlin,Start gradle worker,2.7,4.0,1,2,6,15,ms
:core:analytics:compileDebugKotlin,Compiler backend,1376.6,1387.7,1391,1366,1595,1539,ms
:core:analytics:compileDebugKotlin,Compiler translation to IR,2481.5,2608.37,2490,2558,2805,2978,ms
:core:analytics:compileDebugKotlin,Sources compilation round,9208.17,9350.7,9303,9296,10259,10177,ms
:core:analytics:compileDebugKotlin,Incremental compilation in daemon,9571.9,9735.73,9604,9685,10613,10589,ms
:core:analytics:compileDebugKotlin,Compiler IR lowering,1588.9,1592.27,1613,1601,1961,1942,ms
:core:analytics:compileDebugKotlin,Update caches,28.63,32.7,27,25,49,51,ms
:core:analytics:compileDebugKotlin,Save shrunk current classpath snapshot,2.43,2.13,2,1,5,5,ms
:core:analytics:compileDebugKotlin,Compiler initialization time,121.73,133.9,124,137,157,166,ms
:core:analytics:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,68.07,67.47,65,64,103,113,ms
:core:analytics:compileDebugKotlin,Compiler code generation,2965.9,2980.5,2999,2931,3359,3348,ms
:core:analytics:compileDebugKotlin,Analysis lines per second,204,203,202,203,233,232,
:core:analytics:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,2,1,1,1,1,
:core:analytics:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,96,94,96,96,96,96,
:core:analytics:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:analytics:compileDebugKotlin,Number of classpath entries,97,97,97,97,97,97,
:core:analytics:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:analytics:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:analytics:compileDebugKotlin,Size of shrunk classpath snapshot,28.1,28.1,28,28,28,28,KB
:core:analytics:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:analytics:compileDebugKotlin,Code generation lines per second,218,217,214,219,244,247,
:core:analytics:compileDebugKotlin,Total size of the cache directory,667.4,667.4,667,667,667,667,KB
:core:analytics:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:analytics:compileDebugKotlin,Number of lines analyzed,642,642,642,642,642,642,
:core:analytics:compileDebugKotlin,Clear outputs on rebuild,4.5,1.5,5,2,6,2,ms
:core:analytics:compileDebugKotlin,Clear output,2.0,,2,,2,,ms
:core:article:compileDebugKotlin,Run compilation,9564.17,9718.17,9690,9667,10582,10450,ms
:core:article:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,125.07,127.17,122,112,192,223,ms
:core:article:compileDebugKotlin,Task action before worker execution,26.5,58.73,15,16,30,276,ms
:core:article:compileDebugKotlin,Remove duplicate classes,10.83,13.0,10,12,17,18,ms
:core:article:compileDebugKotlin,Run compilation in Gradle worker,10049.87,10227.3,10123,10158,11059,11021,ms
:core:article:compileDebugKotlin,Load current classpath snapshot,47.93,41.77,40,22,119,94,ms
:core:article:compileDebugKotlin,Total Gradle task time,10310.67,10527.73,10413,10438,11296,11419,ms
:core:article:compileDebugKotlin,Spent time before task action,46.03,54.47,42,41,75,120,ms
:core:article:compileDebugKotlin,Compiler code analysis,3009.33,3054.47,3025,3042,3388,3412,ms
:core:article:compileDebugKotlin,Calculate output size,3.77,4.03,4,4,8,7,ms
:core:article:compileDebugKotlin,Start gradle worker,3.3,4.97,1,2,6,20,ms
:core:article:compileDebugKotlin,Compiler backend,1256.13,1250.3,1282,1242,1483,1419,ms
:core:article:compileDebugKotlin,Compiler translation to IR,2456.53,2511.0,2442,2473,2745,2734,ms
:core:article:compileDebugKotlin,Sources compilation round,8901.5,9040.0,8990,9019,9682,9677,ms
:core:article:compileDebugKotlin,Incremental compilation in daemon,9403.87,9560.87,9521,9500,10372,10275,ms
:core:article:compileDebugKotlin,Compiler IR lowering,1604.67,1596.27,1629,1591,1877,1797,ms
:core:article:compileDebugKotlin,Update caches,33.47,33.33,30,30,55,54,ms
:core:article:compileDebugKotlin,Save shrunk current classpath snapshot,2.38,2.31,1,1,6,6,ms
:core:article:compileDebugKotlin,Compiler initialization time,123.6,131.63,125,129,174,163,ms
:core:article:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,72.77,81.37,72,63,118,139,ms
:core:article:compileDebugKotlin,Compiler code generation,2861.3,2846.87,2867,2878,3179,3139,ms
:core:article:compileDebugKotlin,Analysis lines per second,179,175,177,176,209,198,
:core:article:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,22,19,23,6,58,51,
:core:article:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,74,79,75,96,96,96,
:core:article:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:article:compileDebugKotlin,Number of classpath entries,97,97,97,97,97,97,
:core:article:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:article:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:article:compileDebugKotlin,Size of shrunk classpath snapshot,28.3,28.3,28,28,28,28,KB
:core:article:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:article:compileDebugKotlin,Code generation lines per second,188,188,186,185,216,208,
:core:article:compileDebugKotlin,Total size of the cache directory,608.1,608.1,608,608,608,608,KB
:core:article:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:article:compileDebugKotlin,Number of lines analyzed,535,535,535,535,535,535,
:core:audio:compileDebugKotlin,Run compilation,6710.2,6699.77,6673,6645,7529,7208,ms
:core:audio:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,94.4,115.17,90,105,125,213,ms
:core:audio:compileDebugKotlin,Task action before worker execution,23.37,23.27,24,23,34,32,ms
:core:audio:compileDebugKotlin,Remove duplicate classes,13.17,12.0,12,11,21,20,ms
:core:audio:compileDebugKotlin,Run compilation in Gradle worker,6854.6,6865.53,6828,6810,7708,7349,ms
:core:audio:compileDebugKotlin,Load current classpath snapshot,18.03,13.73,13,14,22,20,ms
:core:audio:compileDebugKotlin,Total Gradle task time,7100.8,7115.6,7074,7093,7959,7585,ms
:core:audio:compileDebugKotlin,Spent time before task action,61.57,63.17,58,63,90,90,ms
:core:audio:compileDebugKotlin,Compiler code analysis,2424.83,2390.13,2409,2354,3017,2616,ms
:core:audio:compileDebugKotlin,Calculate output size,3.63,3.23,3,2,7,6,ms
:core:audio:compileDebugKotlin,Start gradle worker,2.67,6.1,2,4,5,8,ms
:core:audio:compileDebugKotlin,Compiler backend,847.77,931.23,824,935,1129,1216,ms
:core:audio:compileDebugKotlin,Compiler translation to IR,1505.67,1490.57,1543,1502,1915,1807,ms
:core:audio:compileDebugKotlin,Sources compilation round,6284.37,6277.77,6282,6267,7106,6788,ms
:core:audio:compileDebugKotlin,Incremental compilation in daemon,6639.63,6619.67,6605,6580,7471,7095,ms
:core:audio:compileDebugKotlin,Compiler IR lowering,765.73,779.6,775,790,963,998,ms
:core:audio:compileDebugKotlin,Update caches,24.9,18.8,18,18,33,25,ms
:core:audio:compileDebugKotlin,Save shrunk current classpath snapshot,3.28,3.5,3,3,7,7,ms
:core:audio:compileDebugKotlin,Compiler initialization time,169.37,170.9,157,165,220,212,ms
:core:audio:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,70.83,95.9,71,79,93,199,ms
:core:audio:compileDebugKotlin,Compiler code generation,1614.07,1711.37,1628,1702,2002,2135,ms
:core:audio:compileDebugKotlin,Analysis lines per second,129,130,128,131,163,149,
:core:audio:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:audio:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,96,96,96,96,96,96,
:core:audio:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:audio:compileDebugKotlin,Number of classpath entries,97,97,97,97,97,97,
:core:audio:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:audio:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:audio:compileDebugKotlin,Size of shrunk classpath snapshot,45.4,45.4,45,45,45,45,KB
:core:audio:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:audio:compileDebugKotlin,Code generation lines per second,194,184,189,180,243,229,
:core:audio:compileDebugKotlin,Total size of the cache directory,557.7,557.7,558,558,558,558,KB
:core:audio:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:audio:compileDebugKotlin,Number of lines analyzed,308,308,308,308,308,308,
:core:audio:compileDebugKotlin,Store build info,5.0,3.33,3,3,10,4,ms
:core:audio:compileDebugKotlin,Clear output,5.0,3.0,5,3,7,3,ms
:core:calendar:compileDebugKotlin,Run compilation,5649.73,5600.17,5685,5616,6554,6344,ms
:core:calendar:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,93.03,84.33,96,82,131,118,ms
:core:calendar:compileDebugKotlin,Task action before worker execution,33.57,33.7,33,30,41,46,ms
:core:calendar:compileDebugKotlin,Remove duplicate classes,13.17,12.7,11,12,20,20,ms
:core:calendar:compileDebugKotlin,Run compilation in Gradle worker,5836.77,5799.23,5850,5794,6761,6569,ms
:core:calendar:compileDebugKotlin,Load current classpath snapshot,15.37,13.67,15,12,24,21,ms
:core:calendar:compileDebugKotlin,Total Gradle task time,6109.4,6063.47,6139,6036,7054,6847,ms
:core:calendar:compileDebugKotlin,Spent time before task action,88.33,81.3,84,80,131,122,ms
:core:calendar:compileDebugKotlin,Compiler code analysis,1825.73,1816.47,1831,1847,2243,2135,ms
:core:calendar:compileDebugKotlin,Calculate output size,2.97,2.7,2,1,8,7,ms
:core:calendar:compileDebugKotlin,Start gradle worker,4.17,4.7,4,5,10,7,ms
:core:calendar:compileDebugKotlin,Compiler backend,582.07,578.8,562,550,744,747,ms
:core:calendar:compileDebugKotlin,Compiler translation to IR,1482.07,1474.8,1472,1478,1907,1804,ms
:core:calendar:compileDebugKotlin,Sources compilation round,5250.4,5237.93,5291,5217,6157,5896,ms
:core:calendar:compileDebugKotlin,Incremental compilation in daemon,5570.43,5532.13,5568,5535,6467,6276,ms
:core:calendar:compileDebugKotlin,Compiler IR lowering,715.4,725.43,706,715,968,939,ms
:core:calendar:compileDebugKotlin,Update caches,29.97,18.63,16,18,31,28,ms
:core:calendar:compileDebugKotlin,Save shrunk current classpath snapshot,3.2,3.35,3,3,6,6,ms
:core:calendar:compileDebugKotlin,Compiler initialization time,72.77,78.4,72,81,94,102,ms
