Category,Metric,varianta_2.3.0 Mean,variantb_2.3.10 Mean,varianta_2.3.0 P50,variantb_2.3.10 P50,varianta_2.3.0 P90,variantb_2.3.10 P90,Unit
:api:timer-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:api:timer-login:compileDebugKotlin,Analysis lines per second,873,852,885,889,1089,1059,
:api:timer-login:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:api:timer-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:api:timer-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:api:timer-login:compileDebugKotlin,Size of shrunk classpath snapshot,43.1,43.1,43,43,43,43,KB
:api:timer-login:compileDebugKotlin,Code generation lines per second,1244,1339,1181,1346,1625,1789,
:api:timer-login:compileDebugKotlin,Number of lines analyzed,375,375,375,375,375,375,
:api:timer-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,99,99,99,99,99,99,
:api:timer-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:api:timer-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:api:timer-login:compileDebugKotlin,Clear jar cache,1.5,1.46,1,1,4,2,ms
:api:timer-login:compileDebugKotlin,Save shrunk current classpath snapshot,3.33,5.0,3,5,8,5,ms
:api:timer-login:compileDebugKotlin,Store build info,1.0,,1,,1,,ms
:api:timer-login:compileDebugKotlin,Clear outputs on rebuild,3.0,,3,,3,,ms
:app:app:compileDebugKotlin,Compiler code analysis,646.5,642.7,637,601,788,819,ms
:app:app:compileDebugKotlin,Total Gradle task time,1978.34,2044.54,1959,1938,2280,2592,ms
:app:app:compileDebugKotlin,Compiler backend,257.88,255.38,244,248,317,333,ms
:app:app:compileDebugKotlin,Update caches,6.84,6.9,6,6,9,10,ms
:app:app:compileDebugKotlin,Spent time before task action,57.2,55.92,37,38,87,53,ms
:app:app:compileDebugKotlin,Connect to Kotlin daemon,3.54,3.32,3,3,6,5,ms
:app:app:compileDebugKotlin,Calculate output size,1.04,1.21,1,1,1,2,ms
:app:app:compileDebugKotlin,Compiler code generation,448.02,454.86,427,439,549,565,ms
:app:app:compileDebugKotlin,Task action before worker execution,7.74,7.98,7,7,12,10,ms
:app:app:compileDebugKotlin,Run compilation in Gradle worker,1847.78,1904.28,1820,1811,2047,2353,ms
:app:app:compileDebugKotlin,Load current classpath snapshot,25.32,34.38,23,25,34,46,ms
:app:app:compileDebugKotlin,Incremental compilation in daemon,1834.18,1889.32,1808,1799,2036,2334,ms
:app:app:compileDebugKotlin,Start gradle worker,1.0,1.1,1,1,1,2,ms
:app:app:compileDebugKotlin,Sources compilation round,1722.3,1753.18,1708,1687,1904,2142,ms
:app:app:compileDebugKotlin,Compiler initialization time,34.48,35.78,32,33,44,41,ms
:app:app:compileDebugKotlin,Compiler translation to IR,467.44,485.96,450,460,537,645,ms
:app:app:compileDebugKotlin,Compiler IR lowering,189.6,199.08,186,195,228,252,ms
:app:app:compileDebugKotlin,Remove duplicate classes,4.06,4.38,4,4,5,7,ms
:app:app:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,52.2,68.68,48,50,66,77,ms
:app:app:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,24.88,24.3,21,23,31,33,ms
:app:app:compileDebugKotlin,Run compilation,1842.48,1898.96,1814,1806,2043,2345,ms
:app:app:compileDebugKotlin,Total size of the cache directory,643.0,643.0,643,643,643,643,KB
:app:app:compileDebugKotlin,Number of classpath entries,143,143,143,143,143,143,
:app:app:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:app:app:compileDebugKotlin,Analysis lines per second,901,913,900,954,1052,1071,
:app:app:compileDebugKotlin,Size of classpath snapshot,8.3,8.3,8,8,8,8,MB
:app:app:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:app:app:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:app:app:compileDebugKotlin,Size of shrunk classpath snapshot,65.5,65.5,66,66,66,66,KB
:app:app:compileDebugKotlin,Code generation lines per second,1318,1290,1343,1308,1599,1497,
:app:app:compileDebugKotlin,Number of lines analyzed,574,574,574,574,574,574,
:app:app:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,98,98,98,98,98,
:app:app:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,45,45,45,45,45,45,
:app:app:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:app:app:compileDebugKotlin,Clear jar cache,1.33,1.0,1,1,2,1,ms
:app:app:compileDebugKotlin,Save shrunk current classpath snapshot,2.5,9.0,3,9,4,15,ms
:core:cart:compileDebugKotlin,Compiler code analysis,2677.28,2649.04,2627,2614,2960,2868,ms
:core:cart:compileDebugKotlin,Total Gradle task time,8393.92,8347.06,8319,8356,8985,8888,ms
:core:cart:compileDebugKotlin,Compiler backend,868.56,877.78,866,881,978,972,ms
:core:cart:compileDebugKotlin,Update caches,28.66,24.32,22,21,39,37,ms
:core:cart:compileDebugKotlin,Spent time before task action,160.72,168.6,166,161,266,289,ms
:core:cart:compileDebugKotlin,Connect to Kotlin daemon,49.98,48.42,53,53,80,68,ms
:core:cart:compileDebugKotlin,Calculate output size,3.58,3.1,4,3,7,6,ms
:core:cart:compileDebugKotlin,Compiler code generation,1886.9,1866.86,1886,1883,1998,1999,ms
:core:cart:compileDebugKotlin,Task action before worker execution,136.9,143.2,153,152,228,228,ms
:core:cart:compileDebugKotlin,Run compilation in Gradle worker,7934.7,7883.68,7869,7876,8359,8298,ms
:core:cart:compileDebugKotlin,Load current classpath snapshot,55.5,50.32,54,61,112,88,ms
:core:cart:compileDebugKotlin,Incremental compilation in daemon,7815.36,7761.3,7759,7745,8248,8121,ms
:core:cart:compileDebugKotlin,Start gradle worker,15.12,17.24,17,16,23,22,ms
:core:cart:compileDebugKotlin,Save shrunk current classpath snapshot,1.84,1.74,1,1,4,4,ms
:core:cart:compileDebugKotlin,Sources compilation round,7393.2,7339.8,7362,7331,7851,7714,ms
:core:cart:compileDebugKotlin,Compiler initialization time,219.96,218.88,220,218,259,262,ms
:core:cart:compileDebugKotlin,Compiler translation to IR,2159.64,2154.96,2150,2155,2282,2249,ms
:core:cart:compileDebugKotlin,Compiler IR lowering,1017.92,988.64,1008,989,1169,1106,ms
:core:cart:compileDebugKotlin,Remove duplicate classes,11.32,11.06,11,11,18,16,ms
:core:cart:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,116.74,115.8,119,125,168,183,ms
:core:cart:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,57.68,62.14,58,61,78,86,ms
:core:cart:compileDebugKotlin,Run compilation,7868.58,7818.56,7818,7808,8291,8193,ms
:core:cart:compileDebugKotlin,Total size of the cache directory,563.0,563.0,563,563,563,563,KB
:core:cart:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:core:cart:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:cart:compileDebugKotlin,Analysis lines per second,136,137,138,139,147,146,
:core:cart:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:cart:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:cart:compileDebugKotlin,Size of shrunk classpath snapshot,23.3,23.3,23,23,23,23,KB
:core:cart:compileDebugKotlin,Code generation lines per second,192,195,192,193,207,210,
:core:cart:compileDebugKotlin,Number of lines analyzed,364,364,364,364,364,364,
:core:cart:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,74,77,75,81,98,98,
:core:cart:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,25,24,26,20,59,63,
:core:cart:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:cart:compileDebugKotlin,Clear jar cache,2.28,1.58,2,1,5,3,ms
:core:cart:compileDebugKotlin,Clear output,1.0,,1,,1,,ms
:core:cart:compileDebugKotlin,Store build info,4.0,,3,,6,,ms
:core:cart:compileDebugKotlin,Clear outputs on rebuild,3.0,4.5,3,5,3,5,ms
:core:checkout:compileDebugKotlin,Compiler code analysis,2688.14,2669.28,2674,2663,2926,2856,ms
:core:checkout:compileDebugKotlin,Total Gradle task time,8088.56,8039.88,8023,8027,8591,8448,ms
:core:checkout:compileDebugKotlin,Compiler backend,850.22,853.68,848,844,963,983,ms
:core:checkout:compileDebugKotlin,Update caches,30.82,24.9,24,25,70,33,ms
:core:checkout:compileDebugKotlin,Spent time before task action,56.74,48.44,49,45,82,65,ms
:core:checkout:compileDebugKotlin,Connect to Kotlin daemon,21.02,19.12,19,19,29,27,ms
:core:checkout:compileDebugKotlin,Calculate output size,3.02,3.18,2,2,7,7,ms
:core:checkout:compileDebugKotlin,Compiler code generation,1890.02,1882.58,1872,1871,1993,2029,ms
:core:checkout:compileDebugKotlin,Task action before worker execution,27.4,24.86,25,24,37,38,ms
:core:checkout:compileDebugKotlin,Run compilation in Gradle worker,7854.92,7820.02,7789,7818,8259,8224,ms
:core:checkout:compileDebugKotlin,Load current classpath snapshot,67.54,63.82,62,66,116,107,ms
:core:checkout:compileDebugKotlin,Incremental compilation in daemon,7780.5,7736.04,7715,7730,8205,8094,ms
:core:checkout:compileDebugKotlin,Start gradle worker,2.24,2.98,2,2,4,6,ms
:core:checkout:compileDebugKotlin,Save shrunk current classpath snapshot,1.96,2.22,1,2,4,5,ms
:core:checkout:compileDebugKotlin,Clear jar cache,2.24,1.82,1,2,6,3,ms
:core:checkout:compileDebugKotlin,Sources compilation round,7336.72,7291.44,7241,7257,7791,7652,ms
:core:checkout:compileDebugKotlin,Compiler initialization time,191.08,198.56,205,203,242,266,ms
:core:checkout:compileDebugKotlin,Compiler translation to IR,2097.72,2088.76,2072,2088,2272,2206,ms
:core:checkout:compileDebugKotlin,Compiler IR lowering,1039.16,1028.54,1035,1007,1149,1178,ms
:core:checkout:compileDebugKotlin,Remove duplicate classes,10.92,14.08,11,12,17,18,ms
:core:checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,132.42,141.14,123,140,200,192,ms
:core:checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,61.14,73.26,59,66,80,117,ms
:core:checkout:compileDebugKotlin,Run compilation,7826.14,7791.34,7757,7788,8233,8147,ms
:core:checkout:compileDebugKotlin,Total size of the cache directory,563.8,563.8,564,564,564,564,KB
:core:checkout:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:core:checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:checkout:compileDebugKotlin,Analysis lines per second,136,136,137,137,147,150,
:core:checkout:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:checkout:compileDebugKotlin,Size of shrunk classpath snapshot,25.2,25.2,25,25,25,25,KB
:core:checkout:compileDebugKotlin,Code generation lines per second,193,194,195,195,205,209,
:core:checkout:compileDebugKotlin,Number of lines analyzed,366,366,366,366,366,366,
:core:checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,70,68,73,68,98,98,
:core:checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,29,33,26,31,63,63,
:core:checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:checkout:compileDebugKotlin,Clear outputs on rebuild,5.0,3.0,5,3,7,3,ms
:core:comment:compileDebugKotlin,Compiler code analysis,2660.24,2650.28,2618,2624,2960,2889,ms
:core:comment:compileDebugKotlin,Total Gradle task time,8002.56,7966.6,7932,7965,8492,8355,ms
:core:comment:compileDebugKotlin,Compiler backend,849.6,855.74,848,845,924,970,ms
:core:comment:compileDebugKotlin,Update caches,29.62,24.42,24,23,42,35,ms
:core:comment:compileDebugKotlin,Spent time before task action,71.16,67.0,67,67,91,83,ms
:core:comment:compileDebugKotlin,Connect to Kotlin daemon,22.64,20.48,20,20,31,31,ms
:core:comment:compileDebugKotlin,Calculate output size,6.62,3.68,4,3,7,9,ms
:core:comment:compileDebugKotlin,Compiler code generation,1890.6,1870.66,1887,1865,2042,2009,ms
:core:comment:compileDebugKotlin,Task action before worker execution,25.46,23.2,25,24,34,33,ms
:core:comment:compileDebugKotlin,Run compilation in Gradle worker,7756.8,7730.52,7685,7729,8169,8112,ms
:core:comment:compileDebugKotlin,Load current classpath snapshot,75.66,63.64,68,65,155,103,ms
:core:comment:compileDebugKotlin,Incremental compilation in daemon,7687.28,7652.5,7613,7620,8098,7975,ms
:core:comment:compileDebugKotlin,Start gradle worker,2.6,2.74,2,2,6,5,ms
:core:comment:compileDebugKotlin,Save shrunk current classpath snapshot,1.95,2.18,1,1,4,4,ms
:core:comment:compileDebugKotlin,Clear jar cache,2.13,2.0,1,1,5,5,ms
:core:comment:compileDebugKotlin,Sources compilation round,7237.34,7202.46,7159,7158,7678,7543,ms
:core:comment:compileDebugKotlin,Compiler initialization time,121.68,114.26,124,103,172,178,ms
:core:comment:compileDebugKotlin,Compiler translation to IR,2103.0,2109.2,2101,2126,2228,2232,ms
:core:comment:compileDebugKotlin,Compiler IR lowering,1040.46,1014.4,1034,1004,1185,1138,ms
:core:comment:compileDebugKotlin,Remove duplicate classes,12.18,13.92,12,12,18,19,ms
:core:comment:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,141.66,135.02,136,133,211,198,ms
:core:comment:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,62.36,66.58,60,64,83,96,ms
:core:comment:compileDebugKotlin,Run compilation,7728.1,7704.04,7654,7696,8140,8078,ms
:core:comment:compileDebugKotlin,Total size of the cache directory,563.6,563.6,564,564,564,564,KB
:core:comment:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:core:comment:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:comment:compileDebugKotlin,Analysis lines per second,137,138,140,139,150,147,
:core:comment:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:comment:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:comment:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:comment:compileDebugKotlin,Size of shrunk classpath snapshot,25.2,25.2,25,25,25,25,KB
:core:comment:compileDebugKotlin,Code generation lines per second,193,195,194,196,212,208,
:core:comment:compileDebugKotlin,Number of lines analyzed,366,366,366,366,366,366,
:core:comment:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,70,70,71,71,93,98,
:core:comment:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,29,30,28,29,53,57,
:core:comment:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:comment:compileDebugKotlin,Clear outputs on rebuild,5.25,3.5,5,3,10,6,ms
:core:comment:compileDebugKotlin,Store build info,3.5,3.67,4,3,5,6,ms
:core:comment:compileDebugKotlin,Clear output,1.67,1.0,2,1,2,1,ms
:core:contact:compileDebugKotlin,Compiler code analysis,2657.4,2627.02,2613,2604,2922,2811,ms
:core:contact:compileDebugKotlin,Total Gradle task time,8084.3,7996.18,7974,7967,8700,8360,ms
:core:contact:compileDebugKotlin,Compiler backend,896.68,917.8,895,912,999,1027,ms
:core:contact:compileDebugKotlin,Update caches,21.24,19.38,20,19,32,31,ms
:core:contact:compileDebugKotlin,Spent time before task action,103.06,93.72,79,77,200,194,ms
:core:contact:compileDebugKotlin,Connect to Kotlin daemon,31.92,25.24,24,23,62,52,ms
:core:contact:compileDebugKotlin,Calculate output size,3.46,6.12,3,2,7,7,ms
:core:contact:compileDebugKotlin,Compiler code generation,1918.74,1918.6,1919,1932,2043,2049,ms
:core:contact:compileDebugKotlin,Task action before worker execution,65.62,51.96,30,28,161,151,ms
:core:contact:compileDebugKotlin,Run compilation in Gradle worker,7761.78,7701.82,7678,7694,8279,8053,ms
:core:contact:compileDebugKotlin,Load current classpath snapshot,39.92,30.24,33,21,79,67,ms
:core:contact:compileDebugKotlin,Incremental compilation in daemon,7681.86,7627.08,7617,7611,8168,7950,ms
:core:contact:compileDebugKotlin,Start gradle worker,7.12,5.88,4,4,21,16,ms
:core:contact:compileDebugKotlin,Save shrunk current classpath snapshot,1.85,1.6,1,1,4,3,ms
:core:contact:compileDebugKotlin,Sources compilation round,7287.02,7231.18,7222,7258,7721,7598,ms
:core:contact:compileDebugKotlin,Compiler initialization time,118.56,107.62,86,87,234,217,ms
:core:contact:compileDebugKotlin,Compiler translation to IR,2137.78,2136.5,2132,2155,2290,2229,ms
:core:contact:compileDebugKotlin,Compiler IR lowering,1021.54,1000.3,1005,976,1147,1126,ms
:core:contact:compileDebugKotlin,Remove duplicate classes,10.78,11.46,10,12,19,18,ms
:core:contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,100.7,95.48,93,84,170,156,ms
:core:contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,57.52,62.38,55,59,85,89,ms
:core:contact:compileDebugKotlin,Run compilation,7719.92,7668.7,7650,7651,8205,8003,ms
:core:contact:compileDebugKotlin,Total size of the cache directory,568.6,568.6,569,569,569,569,KB
:core:contact:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:core:contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:contact:compileDebugKotlin,Analysis lines per second,137,139,140,140,147,149,
:core:contact:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:contact:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,23.1,23,23,23,23,KB
:core:contact:compileDebugKotlin,Code generation lines per second,190,190,190,189,207,205,
:core:contact:compileDebugKotlin,Number of lines analyzed,366,366,366,366,366,366,
:core:contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,82,86,88,98,98,98,
:core:contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,16,14,11,1,40,36,
:core:contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:contact:compileDebugKotlin,Clear jar cache,2.36,1.84,1,1,7,4,ms
:core:contact:compileDebugKotlin,Clear outputs on rebuild,3.17,6.33,3,6,6,10,ms
:core:contact:compileDebugKotlin,Store build info,3.0,2.0,3,2,3,2,ms
:core:contact:compileDebugKotlin,Clear output,2.0,,2,,3,,ms
:core:feed:compileDebugKotlin,Compiler code analysis,2757.62,2685.52,2751,2696,3191,3052,ms
:core:feed:compileDebugKotlin,Total Gradle task time,7553.62,7511.9,7488,7492,8189,8299,ms
:core:feed:compileDebugKotlin,Compiler backend,788.84,786.88,785,747,938,1047,ms
:core:feed:compileDebugKotlin,Update caches,16.26,18.32,16,16,24,26,ms
:core:feed:compileDebugKotlin,Spent time before task action,78.7,78.14,76,73,102,100,ms
:core:feed:compileDebugKotlin,Connect to Kotlin daemon,25.04,21.18,23,20,31,30,ms
:core:feed:compileDebugKotlin,Calculate output size,2.36,2.46,1,1,5,5,ms
:core:feed:compileDebugKotlin,Compiler code generation,1715.72,1701.34,1687,1618,2018,2227,ms
:core:feed:compileDebugKotlin,Task action before worker execution,31.34,29.14,27,26,39,38,ms
:core:feed:compileDebugKotlin,Run compilation in Gradle worker,7315.58,7263.14,7267,7263,7932,8022,ms
:core:feed:compileDebugKotlin,Load current classpath snapshot,13.78,10.06,10,7,16,12,ms
:core:feed:compileDebugKotlin,Incremental compilation in daemon,7232.8,7180.98,7195,7155,7864,7941,ms
:core:feed:compileDebugKotlin,Start gradle worker,3.28,3.48,3,4,6,6,ms
:core:feed:compileDebugKotlin,Save shrunk current classpath snapshot,7.72,2.64,3,2,8,6,ms
:core:feed:compileDebugKotlin,Clear jar cache,3.54,6.46,3,4,7,8,ms
:core:feed:compileDebugKotlin,Sources compilation round,6969.68,6927.0,6965,6896,7511,7729,ms
:core:feed:compileDebugKotlin,Compiler initialization time,261.84,278.44,147,152,558,557,ms
:core:feed:compileDebugKotlin,Compiler translation to IR,1728.62,1752.84,1715,1744,1969,2035,ms
:core:feed:compileDebugKotlin,Compiler IR lowering,926.48,913.82,920,914,1155,1254,ms
:core:feed:compileDebugKotlin,Remove duplicate classes,8.4,9.56,8,7,14,12,ms
:core:feed:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,65.76,65.76,61,55,107,138,ms
:core:feed:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,45.24,52.16,46,44,72,129,ms
:core:feed:compileDebugKotlin,Run compilation,7281.6,7229.92,7234,7232,7899,7979,ms
:core:feed:compileDebugKotlin,Total size of the cache directory,563.0,563.0,563,563,563,563,KB
:core:feed:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:core:feed:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:feed:compileDebugKotlin,Analysis lines per second,133,136,132,135,155,162,
:core:feed:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:feed:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:feed:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:feed:compileDebugKotlin,Size of shrunk classpath snapshot,23.3,23.3,23,23,23,23,KB
:core:feed:compileDebugKotlin,Code generation lines per second,215,220,216,225,254,269,
:core:feed:compileDebugKotlin,Number of lines analyzed,364,364,364,364,364,364,
:core:feed:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,98,98,98,98,98,
:core:feed:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:feed:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:feed:compileDebugKotlin,Store build info,1.67,3.0,2,3,2,3,ms
:core:feed:compileDebugKotlin,Clear outputs on rebuild,5.0,3.0,5,3,7,3,ms
:core:feed:compileDebugKotlin,Clear output,2.0,2.0,2,2,3,3,ms
:core:identity:compileDebugKotlin,Compiler code analysis,1595.18,1553.46,1536,1538,1967,1920,ms
:core:identity:compileDebugKotlin,Total Gradle task time,5440.1,5357.68,5389,5257,6113,6077,ms
:core:identity:compileDebugKotlin,Compiler backend,683.0,704.34,679,701,824,854,ms
:core:identity:compileDebugKotlin,Update caches,23.92,18.4,17,17,28,27,ms
:core:identity:compileDebugKotlin,Spent time before task action,99.62,104.94,97,95,114,128,ms
:core:identity:compileDebugKotlin,Connect to Kotlin daemon,23.8,23.66,24,23,31,34,ms
:core:identity:compileDebugKotlin,Calculate output size,3.16,3.48,4,4,7,7,ms
:core:identity:compileDebugKotlin,Compiler code generation,1396.48,1437.62,1373,1433,1647,1672,ms
:core:identity:compileDebugKotlin,Task action before worker execution,33.74,34.24,34,34,42,43,ms
:core:identity:compileDebugKotlin,Run compilation in Gradle worker,5161.84,5063.54,5081,5013,5787,5590,ms
:core:identity:compileDebugKotlin,Load current classpath snapshot,11.9,11.26,12,11,17,17,ms
:core:identity:compileDebugKotlin,Incremental compilation in daemon,5078.62,4999.94,5026,4954,5711,5541,ms
:core:identity:compileDebugKotlin,Start gradle worker,4.64,4.66,4,4,9,11,ms
:core:identity:compileDebugKotlin,Clear jar cache,2.39,2.72,2,2,4,6,ms
:core:identity:compileDebugKotlin,Sources compilation round,4787.98,4718.68,4738,4688,5413,5247,ms
:core:identity:compileDebugKotlin,Compiler initialization time,57.8,60.92,60,63,73,79,ms
:core:identity:compileDebugKotlin,Compiler translation to IR,1318.84,1251.82,1287,1203,1603,1630,ms
:core:identity:compileDebugKotlin,Compiler IR lowering,712.92,732.68,693,712,879,935,ms
:core:identity:compileDebugKotlin,Remove duplicate classes,11.02,10.34,10,10,17,16,ms
:core:identity:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,72.2,68.7,70,69,89,91,ms
:core:identity:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,56.56,53.8,53,53,70,73,ms
:core:identity:compileDebugKotlin,Run compilation,5131.5,5033.3,5055,4988,5748,5566,ms
:core:identity:compileDebugKotlin,Total size of the cache directory,564.5,564.5,565,565,565,565,KB
:core:identity:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:core:identity:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:identity:compileDebugKotlin,Analysis lines per second,240,248,246,246,288,309,
:core:identity:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:identity:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:identity:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:identity:compileDebugKotlin,Size of shrunk classpath snapshot,23.9,23.9,24,24,24,24,KB
:core:identity:compileDebugKotlin,Code generation lines per second,274,266,275,263,318,314,
:core:identity:compileDebugKotlin,Number of lines analyzed,378,378,378,378,378,378,
:core:identity:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,98,98,98,98,98,
:core:identity:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:identity:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:identity:compileDebugKotlin,Clear output,4.67,5.0,5,4,8,10,ms
:core:identity:compileDebugKotlin,Save shrunk current classpath snapshot,3.3,3.72,3,3,6,7,ms
:core:identity:compileDebugKotlin,Store build info,4.5,5.33,5,5,6,6,ms
:core:identity:compileDebugKotlin,Clear outputs on rebuild,2.0,3.5,2,4,3,4,ms
:core:login:compileDebugKotlin,Compiler code analysis,1657.7,1605.54,1666,1551,1912,1950,ms
:core:login:compileDebugKotlin,Total Gradle task time,5694.38,5592.36,5596,5579,6343,6349,ms
:core:login:compileDebugKotlin,Compiler backend,719.18,742.48,720,729,839,903,ms
:core:login:compileDebugKotlin,Update caches,20.9,25.14,20,20,29,29,ms
:core:login:compileDebugKotlin,Spent time before task action,97.64,97.26,97,93,119,136,ms
:core:login:compileDebugKotlin,Connect to Kotlin daemon,23.54,24.06,22,22,36,36,ms
:core:login:compileDebugKotlin,Calculate output size,3.82,3.82,4,4,7,7,ms
:core:login:compileDebugKotlin,Compiler code generation,1517.92,1503.96,1513,1501,1777,1723,ms
:core:login:compileDebugKotlin,Task action before worker execution,33.7,37.32,34,34,43,44,ms
:core:login:compileDebugKotlin,Run compilation in Gradle worker,5417.68,5305.26,5361,5300,6031,6066,ms
:core:login:compileDebugKotlin,Load current classpath snapshot,12.66,16.4,12,11,19,19,ms
:core:login:compileDebugKotlin,Incremental compilation in daemon,5335.72,5236.56,5307,5229,5963,5988,ms
:core:login:compileDebugKotlin,Start gradle worker,4.82,4.2,4,4,10,8,ms
:core:login:compileDebugKotlin,Sources compilation round,5042.32,4928.82,5039,4940,5613,5687,ms
:core:login:compileDebugKotlin,Compiler initialization time,63.46,62.86,67,64,80,82,ms
:core:login:compileDebugKotlin,Compiler translation to IR,1383.8,1341.28,1378,1360,1654,1594,ms
:core:login:compileDebugKotlin,Compiler IR lowering,798.42,761.0,748,763,1029,988,ms
:core:login:compileDebugKotlin,Remove duplicate classes,12.06,15.34,11,10,19,17,ms
:core:login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,73.74,82.6,70,73,93,110,ms
:core:login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,57.66,62.5,54,56,73,84,ms
